Data Source	World Development Indicators																																																													
																																																														
Last Updated Date	24-01-19																																																													
																																																														
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Saudi Arabia	SAU	"Population ages 65 and above, female"	SP.POP.65UP.FE.IN	78800	81417	84087	86796	89536	92307	95161	98043	101028	104182	107558	111235	115220	119525	124126	128987	133741	138643	143902	149778	156450	161657	167248	172981	178496	183454	192323	202265	213425	225755	239247	247573	255391	263034	270703	278424	285210	291822	298347	304910	311760	318817	325699	332980	341299	350988	359355	368897	379129	389308	399141	408288	417506	427577	439694	454626	476163	500067	
Saudi Arabia	SAU	"Population ages 65-69, male (% of male population)"	SP.POP.6569.MA.5Y	1.568272021	1.547349995	1.530693649	1.51775449	1.508086991	1.501242512	1.476091361	1.455362922	1.438918758	1.425820143	1.414633211	1.379085949	1.350088722	1.328336476	1.312801312	1.301104372	1.256414781	1.218341349	1.187611745	1.164011329	1.146921383	1.099840618	1.058664592	1.023230261	0.993095107	0.966804554	0.974164359	0.99682441	1.031848126	1.073456941	1.115729564	1.115299659	1.111852239	1.107876098	1.104612997	1.10190235	1.094761737	1.091644966	1.095393143	1.105613673	1.11743309	1.099276262	1.085998792	1.076763136	1.072498817	1.076342472	1.071500659	1.080028769	1.097175328	1.113910313	1.125758191	1.111554373	1.094666733	1.09301475	1.12919468	1.212327289	1.311799858	1.441819478	
Saudi Arabia	SAU	"Population ages 65-69, female (% of female population)"	SP.POP.6569.FE.5Y	1.73653457	1.716641708	1.700793326	1.689226843	1.681866165	1.67796815	1.653012132	1.633835038	1.620228568	1.610680742	1.60318067	1.57456096	1.552220296	1.536849384	1.526964036	1.519585933	1.488829286	1.460191946	1.434655484	1.413259797	1.396499152	1.351975975	1.314455096	1.283243964	1.256109201	1.229585369	1.241678238	1.270356876	1.311526717	1.356849876	1.398260504	1.366322253	1.33173408	1.299932105	1.274769258	1.256361113	1.221446551	1.190854333	1.166535684	1.151185216	1.146039285	1.138684064	1.13923333	1.147353724	1.162467713	1.183413533	1.190446483	1.205074416	1.220669123	1.228706545	1.22613232	1.204305395	1.176885299	1.157049235	1.162774435	1.202391288	1.268403238	1.364745123	
Saudi Arabia	SAU	"Population ages 60-64, male (% of male population)"	SP.POP.6064.MA.5Y	2.143168656	2.112077304	2.086982129	2.066482467	2.049425448	2.035191278	2.000509895	1.970911767	1.944981807	1.921925787	1.901276188	1.857873734	1.819885066	1.786667808	1.759555119	1.739980956	1.689044368	1.650475941	1.621754985	1.600801555	1.586524181	1.525908547	1.470203179	1.418625335	1.371246047	1.328168609	1.356408396	1.387226101	1.414450018	1.433088286	1.440520558	1.420216874	1.399651401	1.382587107	1.376483185	1.387955207	1.408248482	1.431779655	1.447101675	1.442753421	1.413651495	1.39201873	1.38661562	1.397741636	1.418164013	1.439282145	1.426677534	1.409323362	1.406164825	1.44395484	1.534754101	1.657603727	1.82918036	2.027436409	2.221332866	2.392960076	2.510037978	2.610230975	
Saudi Arabia	SAU	"Population ages 60-64, female (% of female population)"	SP.POP.6064.FE.5Y	2.274694631	2.246161848	2.222593067	2.202860585	2.186279458	2.172468836	2.140932211	2.11505998	2.092762309	2.072388662	2.052984409	2.020620671	1.991516421	1.964821485	1.941903744	1.92356308	1.887741193	1.860873462	1.840782093	1.824684452	1.811013212	1.758701293	1.704859536	1.647679881	1.585394605	1.515886172	1.535237487	1.551887154	1.56199282	1.563628108	1.554974956	1.506553965	1.465517793	1.433490682	1.414048097	1.409629688	1.397014608	1.397183834	1.406642139	1.422012194	1.441848334	1.460536189	1.486457412	1.514347233	1.534671405	1.540277095	1.514329327	1.477008593	1.443374389	1.434657865	1.461357992	1.520069234	1.618102134	1.733918077	1.836672497	1.910301903	1.955535516	1.974152451	
Saudi Arabia	SAU	"Population ages 55-59, male (% of male population)"	SP.POP.5559.MA.5Y	2.714800494	2.674020845	2.640763368	2.612967327	2.588812678	2.567708107	2.523034082	2.484976635	2.453059584	2.42689423	2.406057647	2.358192691	2.31978913	2.290586404	2.270674547	2.260081146	2.211196166	2.176705286	2.153608712	2.137969987	2.127582611	2.039995213	1.958806038	1.886052468	1.823710924	1.772378346	1.787638311	1.792720098	1.78316258	1.757804186	1.719493955	1.719620923	1.739142146	1.781050394	1.839426443	1.901984544	1.89485237	1.871963291	1.82933516	1.764323692	1.68104387	1.692259919	1.697672903	1.716838554	1.777406029	1.886656456	2.038281543	2.241474818	2.472019231	2.695649045	2.892125998	3.059286762	3.203723417	3.339869531	3.493709244	3.682430588	3.876227186	4.097108642	
Saudi Arabia	SAU	"Population ages 55-59, female (% of female population)"	SP.POP.5559.FE.5Y	2.781099905	2.745007259	2.713874968	2.686356629	2.661381434	2.63854563	2.599191005	2.565117503	2.535607476	2.510260176	2.488581247	2.455992103	2.428501643	2.405504718	2.386314269	2.370496818	2.340639161	2.318681541	2.30193974	2.28687778	2.271412149	2.178677788	2.073519981	1.959448954	1.844552778	1.735878304	1.747728886	1.748267316	1.731056694	1.694665876	1.644450484	1.628181586	1.627176926	1.643036861	1.673231707	1.70992052	1.728082799	1.75812394	1.791400527	1.818111133	1.836323858	1.836063066	1.81566291	1.787240602	1.77387346	1.790779657	1.847227078	1.944149228	2.057187215	2.151828839	2.211109677	2.251469417	2.264530425	2.276260951	2.323245355	2.422683057	2.561513437	2.738358518	
Saudi Arabia	SAU	"Population ages 50-54, male (% of male population)"	SP.POP.5054.MA.5Y	3.27293459	3.224404675	3.184470056	3.151711234	3.125357902	3.104848047	3.06256793	3.030661629	3.007622632	2.991159008	2.978681733	2.937223961	2.90785055	2.890770488	2.885173211	2.8883156	2.839318018	2.804365037	2.781933885	2.769490663	2.764488959	2.656430493	2.56425852	2.489824886	2.434565626	2.399403743	2.373182237	2.336378189	2.292509045	2.243782673	2.189512516	2.264990467	2.344441541	2.418948524	2.478517028	2.516591739	2.455015192	2.373169226	2.303483892	2.291045779	2.358924216	2.593439256	2.864064862	3.131522464	3.357862741	3.535048492	3.740754194	3.916101822	4.07059777	4.22933934	4.415490964	4.628735551	4.88097353	5.155509221	5.425944004	5.681777472	5.843793505	5.965688216	
Saudi Arabia	SAU	"Population ages 50-54, female (% of female population)"	SP.POP.5054.FE.5Y	3.267793617	3.225419253	3.187224181	3.153268023	3.124370938	3.100829794	3.065953238	3.039563531	3.019504904	3.002480147	2.985997302	2.956464867	2.931283392	2.91075681	2.894744567	2.881374431	2.853050588	2.829741024	2.809647027	2.79143669	2.774927812	2.633027796	2.496096054	2.369224964	2.253484066	2.148138683	2.115969015	2.072063465	2.023535408	1.977890004	1.939847828	1.993374517	2.053489178	2.106699478	2.137506826	2.138602556	2.137227935	2.131100691	2.13760208	2.175495752	2.24783783	2.30982311	2.402373481	2.513460875	2.609202156	2.657119489	2.683320517	2.673152405	2.659654066	2.688048514	2.778176021	2.938194054	3.151963874	3.38917919	3.612376611	3.808711621	3.967087368	4.092417867	
Saudi Arabia	SAU	"Population ages 45-49, male (% of male population)"	SP.POP.4549.MA.5Y	3.830483945	3.788188334	3.757443088	3.735581376	3.720652049	3.712152888	3.683953377	3.664395928	3.651053501	3.643031836	3.640786746	3.620477652	3.609265857	3.604546693	3.60833506	3.624503188	3.58668062	3.566396432	3.558335552	3.557931441	3.564937729	3.457937689	3.377092762	3.330443717	3.331506999	3.390513748	3.361602022	3.326339076	3.282606297	3.222629657	3.137696204	3.220799851	3.265997198	3.299569529	3.373914623	3.530518526	3.711318857	3.974857581	4.275820816	4.548836891	4.758134135	4.927089135	5.044879386	5.141847522	5.251774656	5.393655271	5.57520904	5.789279926	6.028733607	6.267876018	6.487820022	6.657797654	6.817905665	7.002493547	7.258189428	7.608681376	7.861167699	8.172869172	
Saudi Arabia	SAU	"Population ages 45-49, female (% of female population)"	SP.POP.4549.FE.5Y	3.76731705	3.732219136	3.704321778	3.681792284	3.663225029	3.647968859	3.622142633	3.601590006	3.584265131	3.568712703	3.554587485	3.533665396	3.514657861	3.496082884	3.478730524	3.464136296	3.440242905	3.4248479	3.414302089	3.403345084	3.389457418	3.221962037	3.064698555	2.925274977	2.816161934	2.747270484	2.722167979	2.707968493	2.701072596	2.684805795	2.640293896	2.647551007	2.620132534	2.579151848	2.56154255	2.595602832	2.731677397	2.899238938	3.075825818	3.232456267	3.351328587	3.42503416	3.433151709	3.391310534	3.350277496	3.35705506	3.529008984	3.759577376	4.007634658	4.219786371	4.372814146	4.528942914	4.663669108	4.813582381	5.024289752	5.316867427	5.588313773	5.904034824	
Saudi Arabia	SAU	"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)"	SE.SEC.CUAT.LO.FE.ZS																																									31.78774071				42.93901062									60.47014999					
Saudi Arabia	SAU	"Lower secondary completion rate, total (% of relevant age group)"	SE.SEC.CMPT.LO.ZS																				26.8242																										80.57896		81.6667	83.55823		98.84089	99.18122	100.74521	104.72541	107.53476	118.79201	116.11941		
Saudi Arabia	SAU	"Lower secondary completion rate, male (% of relevant age group)"	SE.SEC.CMPT.LO.MA.ZS																				33.97995																										80.24888		81.4714	83.6219		100.4169	100.86382	101.27625	107.73417	114.11673	119.30833	121.16699		
Saudi Arabia	SAU	"Lower secondary completion rate, female (% of relevant age group)"	SE.SEC.CMPT.LO.FE.ZS																				19.51195																										80.91432		81.86641	83.49304		97.23353	97.46309	100.20021	101.63236	100.77198	118.26128	110.91173		
Saudi Arabia	SAU	Lower secondary school starting age (years)	SE.SEC.AGES											12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
Saudi Arabia	SAU	Children out of school (% of primary school age)	SE.PRM.UNER.ZS																				56.39838																														9.00287	3.36198	3.3755	0.46495	2.17372	2.53832				
Saudi Arabia	SAU	"Children out of school, male (% of male primary school age)"	SE.PRM.UNER.MA.ZS																				44.41881																														8.21962	3.16668	3.32249	0.59706						
Saudi Arabia	SAU	"Children out of school, primary, male"	SE.PRM.UNER.MA																				309564																														130294	50276	53163	9507						
Saudi Arabia	SAU	"Children out of school, female (% of female primary school age)"	SE.PRM.UNER.FE.ZS																				68.62118																														9.8092	3.5629	3.43001	0.3292						
Saudi Arabia	SAU	"Children out of school, primary, female"	SE.PRM.UNER.FE																				468719																														151042	54983	53373	5101						
Saudi Arabia	SAU	"Children out of school, primary"	SE.PRM.UNER																				778283																														281336	105259	106536	14608	68358	80255				
Saudi Arabia	SAU	"Adjusted net enrollment rate, primary, male (% of primary school age children)"	SE.PRM.TENR.MA																				55.58119																														91.78038	96.83332	96.67751	99.40294						
Saudi Arabia	SAU	"Adjusted net enrollment rate, primary, female (% of primary school age children)"	SE.PRM.TENR.FE																				31.37882																														90.1908	96.4371	96.56999	99.6708						
Saudi Arabia	SAU	"Adjusted net enrollment rate, primary (% of primary school age children)"	SE.PRM.TENR																				43.60162																														90.99713	96.63802	96.6245	99.53505	97.82628	97.46168				
Saudi Arabia	SAU	"Primary education, teachers (% female)"	SE.PRM.TCHR.FE.ZS																				34.71426																										52.20866		52.48057	50.90576	49.70325	50.23729	49.97023	50.61338	52.11115	51.61408	51.9805	52.98423		
Saudi Arabia	SAU	"Primary education, teachers"	SE.PRM.TCHR																				42556																										273288		282697	298644	284750	297737	304041	315626	344836	347349	352688	319714		
Saudi Arabia	SAU	Trained teachers in primary education (% of total teachers)	SE.PRM.TCAQ.ZS																																																91.4969						100	100	100	100		
Saudi Arabia	SAU	"Trained teachers in primary education, male (% of male teachers)"	SE.PRM.TCAQ.MA.ZS																																																96.50727						100	100	100	100		
Saudi Arabia	SAU	"Trained teachers in primary education, female (% of female teachers)"	SE.PRM.TCAQ.FE.ZS																																																86.96018						100	100	100	100		
Saudi Arabia	SAU	"Repeaters, primary, total (% of total enrollment)"	SE.PRM.REPT.ZS																				13.62736																										5.05568		3.19786	3.31031			1.98406	1.43627	1.38265	0.96491	1.06996	1.10048		
Saudi Arabia	SAU	"Repeaters, primary, male (% of male enrollment)"	SE.PRM.REPT.MA.ZS																				16.15164																										4.91054		3.44947	3.46702			1.91928	1.50892	1.6747	1.06453	1.11934	1.14195		
Saudi Arabia	SAU	"Repeaters, primary, female (% of female enrollment)"	SE.PRM.REPT.FE.ZS																				9.4136																										5.20658		2.93347	3.14501			2.05102	1.36195	1.07047	0.8581	1.0189	1.05647		
Saudi Arabia	SAU	"Persistence to last grade of primary, total (% of cohort)"	SE.PRM.PRSL.ZS																																																93.26627				98.68772				74.18127			
Saudi Arabia	SAU	"Persistence to last grade of primary, male (% of cohort)"	SE.PRM.PRSL.MA.ZS																																																96.73854											
Saudi Arabia	SAU	"Persistence to last grade of primary, female (% of cohort)"	SE.PRM.PRSL.FE.ZS																																																89.81151											
Saudi Arabia	SAU	"Persistence to grade 5, total (% of cohort)"	SE.PRM.PRS5.ZS																																																93.88255				98.95599		92.61323		78.12981			
Saudi Arabia	SAU	"Persistence to grade 5, male (% of cohort)"	SE.PRM.PRS5.MA.ZS																																																96.74981				98.0277		93.69424					
Saudi Arabia	SAU	"Persistence to grade 5, female (% of cohort)"	SE.PRM.PRS5.FE.ZS																																																91.03979				99.92181		91.49919					
Saudi Arabia	SAU	"School enrollment, primary, private (% of total primary)"	SE.PRM.PRIV.ZS																																														7.14423		8.21298	8.11073	8.84717	9.18323	9.69719	10.08155	10.10716		10.06761	11.23088		
Saudi Arabia	SAU	"Over-age students, primary (% of enrollment)"	SE.PRM.OENR.ZS																				23.85668																														12.70071	8.92265	8.92738	9.07851	10.61962	11.31433	10.45187	7.12926		
Saudi Arabia	SAU	"Over-age students, primary, male (% of male enrollment)"	SE.PRM.OENR.MA.ZS																				21.50372																														13.01456	9.11509	9.10174	9.01666	9.80947	10.34022	9.846	6.60099		
Saudi Arabia	SAU	"Over-age students, primary, female (% of female enrollment)"	SE.PRM.OENR.FE.ZS																				27.78443																														12.36932	8.72298	8.74717	9.14177	11.47382	12.34628	11.07072	7.68376		
Saudi Arabia	SAU	Net intake rate in grade 1 (% of official school-age population)	SE.PRM.NINT.ZS																																																		63.45937	81.97181	83.55763	85.92244	88.5388	88.2803	88.1895			
Saudi Arabia	SAU	"Net intake rate in grade 1, male (% of official school-age population)"	SE.PRM.NINT.MA.ZS																																																		62.65536	81.3566	83.1745	86.04333	89.23899	89.42721	89.48257			
Saudi Arabia	SAU	"Net intake rate in grade 1, female (% of official school-age population)"	SE.PRM.NINT.FE.ZS																																																		64.28725	82.60443	83.95142	85.79825	87.81999	87.10316	86.86148			
Saudi Arabia	SAU	"School enrollment, primary, male (% net)"	SE.PRM.NENR.MA																				55.58119																														91.74348	96.80705	96.65451	99.28927						
Saudi Arabia	SAU	"School enrollment, primary, female (% net)"	SE.PRM.NENR.FE																				31.37882																														90.11066	96.40794	96.54229	99.59917						
Saudi Arabia	SAU	"School enrollment, primary (% net)"	SE.PRM.NENR																				43.60162																														90.93892	96.61033	96.59918	99.44211	97.72881	97.3903				
Saudi Arabia	SAU	"Gross intake ratio in first grade of primary education, total (% of relevant age group)"	SE.PRM.GINT.ZS																				62.84418																										95.82539		102.59121	105.84318	107.3558	108.01151	105.29689	107.32786	112.69479	117.80037	116.63395	112.37158		
Saudi Arabia	SAU	"Gross intake ratio in first grade of primary education, male (% of relevant age group)"	SE.PRM.GINT.MA.ZS																				75.82276																										94.32654		101.69105	104.89395	106.81495	107.06512	104.58629	106.09912	112.62905	119.21039	117.36328	109.05032		
Saudi Arabia	SAU	"Gross intake ratio in first grade of primary education, female (% of relevant age group)"	SE.PRM.GINT.FE.ZS																				49.6481																										97.36283		103.51905	106.82181	107.9127	108.98466	106.02725	108.59016	112.76228	116.35319	115.8849	115.7887		
Saudi Arabia	SAU	"School enrollment, primary, male (% gross)"	SE.PRM.ENRR.MA																				71.5876																										96.17114		101.15275	103.5118	105.46992	106.51609	106.33263	109.12906	117.08857	119.95391	120.19705	117.26298		
Saudi Arabia	SAU	"School enrollment, primary, female (% gross)"	SE.PRM.ENRR.FE																				43.7559																										94.71882		98.99474	101.02734	102.83004	105.62127	105.7965	109.62042	114.0993	116.39262	121.10324	115.19207		
Saudi Arabia	SAU	"School enrollment, primary (% gross)"	SE.PRM.ENRR																				57.8116																										95.45357		100.08887	102.28767	104.16914	106.07503	106.0683	109.3714	115.61417	118.19778	120.64364	116.24338		
Saudi Arabia	SAU	"Pupil-teacher ratio, primary"	SE.PRM.ENRL.TC.ZS																				18.74671																										11.33458		11.22689	10.75323	11.43193	11.15436	11.01062	10.88712	10.5435	10.75887	10.90061	11.68136		
Saudi Arabia	SAU	"Primary education, pupils (% female)"	SE.PRM.ENRL.FE.ZS																				37.46323																										49.02806		48.76021	48.66418	48.64082	49.07939	49.17609	49.43161	48.67667	48.55841	49.47021	48.78888		
Saudi Arabia	SAU	"Primary education, pupils"	SE.PRM.ENRL																				797785																										3097604		3173807	3211387	3255243	3321066	3347680	3436259	3583488	3681166	3785575	3678391		
Saudi Arabia	SAU	"Primary education, duration (years)"	SE.PRM.DURS											6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
Saudi Arabia	SAU	"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)"	SE.PRM.CUAT.ZS																																									58.55488968				64.21240234									81.32466888					
Saudi Arabia	SAU	"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)"	SE.PRM.CUAT.MA.ZS																																									68.73504639				69.95645905									85.60231018					
Saudi Arabia	SAU	"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)"	SE.PRM.CUAT.FE.ZS																																									43.77421951				55.27568817									74.48616791					
Saudi Arabia	SAU	"Primary completion rate, total (% of relevant age group)"	SE.PRM.CMPT.ZS																				39.70013																										85.89431		92.97331	96.54193			101.12093	106.39802	110.00367	120.74366	118.24228	114.3583		
Saudi Arabia	SAU	"Primary completion rate, male (% of relevant age group)"	SE.PRM.CMPT.MA.ZS																				47.96389																										86.45048		94.76828	99.38579			102.03022	106.34676	111.97787	124.09412	118.25935	120.6151		
Saudi Arabia	SAU	"Primary completion rate, female (% of relevant age group)"	SE.PRM.CMPT.FE.ZS																				31.24605																										85.32525		91.13293	93.62468			100.18453	106.45069	107.97639	117.29718	118.22466	107.88409		
Saudi Arabia	SAU	Primary school starting age (years)	SE.PRM.AGES											6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
Saudi Arabia	SAU	Trained teachers in preprimary education (% of total teachers)	SE.PRE.TCAQ.ZS																																																						100	100	100	100		
Saudi Arabia	SAU	"Trained teachers in preprimary education, male (% of male teachers)"	SE.PRE.TCAQ.MA.ZS																																																											
Saudi Arabia	SAU	"Trained teachers in preprimary education, female (% of female teachers)"	SE.PRE.TCAQ.FE.ZS																																																						100	100	100	100		
Saudi Arabia	SAU	"School enrollment, preprimary, male (% gross)"	SE.PRE.ENRR.MA																				4.49328																										11.46269		11.51938	11.56799					11.18906	15.59058	18.62582	25.08463		
Saudi Arabia	SAU	"School enrollment, preprimary, female (% gross)"	SE.PRE.ENRR.FE																				3.66479																										10.7696		10.89295	10.9365					17.65955	19.72643	19.29494	24.861		
Saudi Arabia	SAU	"School enrollment, preprimary (% gross)"	SE.PRE.ENRR																				4.08206																										11.12088		11.21091	11.25699	11.29619	11.46792	12.45903	14.27303	14.38236	17.63208	18.95604	24.97438		
Saudi Arabia	SAU	"Pupil-teacher ratio, preprimary"	SE.PRE.ENRL.TC.ZS																				28.68096																										9.56997		10.93579	10.35374	10.50588	10.28357	10.2927	10.68961	9.63006	10.81629	10.69019	10.82306		
Saudi Arabia	SAU	"Preprimary education, duration (years)"	SE.PRE.DURS											2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
Saudi Arabia	SAU	"School enrollment, tertiary (gross), gender parity index (GPI)"	SE.ENR.TERT.FM.ZS												0.09414	0.12192	0.14462	0.16495	0.19237	0.28172	0.32221	0.31204	0.35814	0.38819	0.44665	0.49005	0.53874	0.6205	0.65906	0.72292	0.79722				1.07072	0.85445	1.01278	0.89537	0.90772	0.9021	0.88069	1.11772	1.22399	1.28878	1.22708	1.31848	1.48559	1.52601	1.47768	1.4542	1.28449	1.28159	1.27152	1.14994	1.08905	1.01247	0.96365	0.9901	1.00981	1.00293		
